 #num_of_jet_pairs  x   y
0.000000E+00  0.768800E+00  -.111561E+01
0.000000E+00  -.579491E+01  -.558798E+00
0.000000E+00  0.904543E-01  0.214109E+01
0.000000E+00  -.270536E+01  0.202417E+01
0.000000E+00  -.180626E+01  0.312518E+01
0.000000E+00  -.315100E+01  0.225813E+01
0.000000E+00  -.556185E+01  0.338950E+01
0.000000E+00  0.625352E+00  0.402476E+01
0.500000E+00  -.427582E+01  -.179012E+01
0.000000E+00  -.469199E+01  -.453645E+01
0.100000E+01  -.474453E+01  0.380161E-01
0.000000E+00  -.460637E+01  -.226501E+01
0.000000E+00  0.559897E+01  0.231532E+01
0.000000E+00  0.478047E+00  0.457915E+01
0.000000E+00  -.519399E+01  -.179877E+01
0.000000E+00  -.145706E+00  0.364640E+01
0.000000E+00  -.179968E+00  0.126795E+01
0.000000E+00  -.127803E+01  -.139432E+01
0.000000E+00  -.148515E+01  -.261208E+01
0.000000E+00  0.294339E+01  0.215704E+01
0.000000E+00  -.180895E+01  0.465247E+00
0.000000E+00  -.945028E+00  0.524749E+01
0.000000E+00  -.439540E+01  0.535409E+01
0.000000E+00  0.550831E+01  0.779168E+00
0.000000E+00  -.256077E+01  0.227998E+00
0.000000E+00  0.433109E+00  -.642282E+01
0.000000E+00  -.367470E+01  -.123464E+01
0.000000E+00  -.422817E+01  -.105835E+01
0.000000E+00  0.133905E+01  -.239033E+01
0.000000E+00  -.521330E+01  0.112546E+01
0.000000E+00  -.432792E+01  -.178725E+01
0.000000E+00  -.239322E+01  -.540849E+01
0.000000E+00  -.396235E+01  0.641302E+01
0.000000E+00  -.503835E+01  -.445210E+00
0.000000E+00  0.586649E+00  -.411929E+01
0.000000E+00  -.434227E+01  0.776352E-01
0.000000E+00  -.697203E+00  -.223743E+01
0.000000E+00  0.234442E+00  -.317149E+01
0.000000E+00  -.397640E+01  0.162902E+01
0.000000E+00  -.343199E+01  -.459971E+01
0.000000E+00  -.161700E+01  -.654074E+00
0.000000E+00  0.386550E+00  -.934273E+00
0.000000E+00  0.338560E+01  -.582000E+01
0.000000E+00  -.203281E+01  -.104733E+01
0.000000E+00  0.114492E+01  0.100947E+01
0.150000E+01  0.595703E+01  -.112482E+01
0.000000E+00  -.596364E+00  -.525522E+00
0.000000E+00  0.180054E+01  0.430044E+01
0.000000E+00  0.874084E-01  0.373394E+01
0.000000E+00  -.314544E+01  0.163676E+01
0.000000E+00  0.754038E+00  0.583117E+01
0.000000E+00  -.540347E+01  0.130751E+01
0.000000E+00  -.150372E+01  -.462268E+01
0.000000E+00  -.580823E+01  0.662276E+00
0.000000E+00  -.100096E+01  -.539135E+00
0.000000E+00  -.699959E+00  0.331999E+01
0.000000E+00  0.142849E+01  -.445465E+01
0.000000E+00  0.428679E+01  0.310616E+01
0.000000E+00  -.865159E+00  0.563404E+01
0.000000E+00  0.318912E+01  0.399128E+00
0.000000E+00  -.211492E+00  -.193178E+00
0.000000E+00  0.472179E+01  -.387424E+01
0.000000E+00  -.129965E+01  -.542658E+01
0.000000E+00  0.458129E+01  0.200078E+01
0.000000E+00  0.280266E+01  -.265056E+00
0.500000E+00  0.496073E+01  -.671398E+00
0.000000E+00  0.516943E+01  -.316203E+01
0.000000E+00  0.226258E+01  0.501781E+01
0.000000E+00  0.749779E+00  -.138837E+01
0.000000E+00  -.114615E+01  0.124898E+01
0.000000E+00  -.381133E+01  -.194350E+01
0.000000E+00  -.133951E+01  -.181443E+01
0.000000E+00  -.531942E+00  0.546832E+01
0.000000E+00  -.155105E+01  0.695652E+00
0.000000E+00  0.445798E+01  -.426313E+01
0.000000E+00  0.571227E+01  -.815627E+00
0.000000E+00  0.522221E+01  -.415055E+00
0.000000E+00  0.381351E+00  -.408782E+01
0.000000E+00  -.329523E+01  0.546146E+01
0.000000E+00  0.706649E+00  0.796091E+00
0.000000E+00  -.643781E+01  0.374554E+01
0.000000E+00  -.685401E+00  -.144234E+01
0.000000E+00  0.726673E+00  -.458973E+01
0.000000E+00  -.280770E+01  -.301657E+01
0.000000E+00  0.235280E+01  0.172029E+00
0.000000E+00  -.103069E+00  -.414331E+01
0.000000E+00  -.284211E+01  0.208208E+01
0.000000E+00  -.103363E+01  0.147679E+01
0.000000E+00  -.133529E+01  0.164600E+01
0.000000E+00  -.542146E+00  0.234467E+01
0.000000E+00  0.678028E+01  -.115146E+01
0.000000E+00  -.531289E+01  -.695018E+00
0.000000E+00  0.407021E+01  -.233367E+01
0.000000E+00  -.569825E+01  0.239250E+01
0.000000E+00  -.374705E+01  -.600797E+01
0.000000E+00  -.326338E+01  -.485131E+01
0.000000E+00  0.358946E+01  -.389033E+01
0.000000E+00  0.157303E+01  0.223879E+01
0.000000E+00  -.146052E+01  -.439561E+01
0.500000E+00  0.411532E+01  -.179642E+01
0.000000E+00  0.220470E+01  -.132035E+01
0.000000E+00  -.303609E+01  -.623884E+01
0.000000E+00  0.579180E+00  0.520288E+01
0.000000E+00  -.446675E+01  -.430172E+01
0.000000E+00  0.306716E+01  -.184517E+01
0.000000E+00  -.232450E+01  -.442672E+01
0.000000E+00  0.121210E+01  0.652267E+00
0.000000E+00  0.408281E+01  0.278728E+01
0.000000E+00  0.209502E+01  0.377028E+01
0.000000E+00  -.484279E+01  0.614054E+00
0.000000E+00  -.240910E+00  0.390970E+01
0.000000E+00  0.271185E+01  0.134968E+00
0.000000E+00  0.188644E+01  0.167805E+01
0.000000E+00  -.208140E+00  0.442518E+01
0.000000E+00  0.229173E+01  0.395004E+00
0.100000E+01  0.705495E+01  -.877627E+00
0.000000E+00  0.413256E+01  0.301251E+01
0.000000E+00  -.247589E+01  -.183434E+01
0.000000E+00  0.267208E+00  0.431525E+01
0.000000E+00  -.379522E+01  0.487879E+01
0.000000E+00  0.968864E+00  0.367059E+01
0.000000E+00  -.354582E+01  -.547878E+01
0.000000E+00  -.164846E+01  0.289852E+01
0.000000E+00  0.967120E+00  0.441922E+01
0.000000E+00  -.237824E+01  -.136367E+01
0.000000E+00  -.486278E+01  -.163482E+01
0.150000E+01  -.555535E+01  -.351287E+01
0.500000E+00  0.486877E+01  0.142224E-02
0.000000E+00  -.193989E+01  -.163901E+01
0.000000E+00  0.198056E+01  -.119343E+01
0.000000E+00  -.436572E+01  0.358024E+01
0.000000E+00  -.128513E+01  -.492162E+01
0.000000E+00  -.108597E+01  -.349340E+01
0.000000E+00  -.105867E+01  -.579115E+01
0.000000E+00  0.104957E+01  -.438564E+01
0.000000E+00  -.267039E+01  0.155910E+01
0.000000E+00  -.949878E+00  -.756083E+01
0.000000E+00  -.292298E+01  0.489250E+01
0.000000E+00  0.366071E+01  0.200868E+01
0.000000E+00  0.378513E+01  0.244513E+01
0.000000E+00  -.383721E+01  0.103486E+01
0.150000E+01  0.718337E+01  0.291334E+01
0.000000E+00  0.586073E+01  0.189695E+01
0.000000E+00  -.434106E+01  0.465324E+01
0.000000E+00  0.312645E+01  -.121155E+01
0.000000E+00  -.283798E+00  -.486616E+00
0.000000E+00  -.296533E+01  0.576283E+01
0.000000E+00  -.932973E-01  0.239490E+01
0.000000E+00  0.333338E+01  -.156294E+01
0.100000E+01  0.569778E+01  -.393581E+00
0.000000E+00  -.252404E+01  0.122488E+01
0.000000E+00  -.517081E+01  -.286529E+01
0.000000E+00  -.105591E+01  -.273911E+01
0.000000E+00  0.704104E+00  -.420229E+01
0.000000E+00  -.219402E+01  -.351518E+01
0.000000E+00  0.116021E+01  -.226270E+01
0.000000E+00  0.797720E+00  -.674203E+00
0.000000E+00  -.460526E+01  0.468947E+01
0.000000E+00  -.157997E+00  0.565886E+01
0.000000E+00  0.536709E+01  -.126969E+01
0.000000E+00  0.117666E+01  -.539506E+01
0.000000E+00  -.590358E+01  0.934320E+00
0.000000E+00  -.363501E+01  -.370048E+01
0.000000E+00  -.299609E+01  -.130105E+01
0.000000E+00  -.209884E+00  -.370076E+01
0.000000E+00  0.366327E+01  0.318249E+01
0.000000E+00  0.279058E-02  -.281220E+01
0.000000E+00  0.470166E+00  -.668611E+01
0.000000E+00  -.288715E+01  -.184886E+01
0.000000E+00  -.422023E+01  0.264986E+01
0.000000E+00  0.324131E+01  0.283449E+01
0.000000E+00  0.534654E+00  0.541606E+01
0.000000E+00  0.203279E+01  0.518129E+00
0.000000E+00  0.253208E+01  -.193382E+01
0.000000E+00  0.391765E+01  0.233127E+01
0.000000E+00  -.292686E+01  -.376972E+01
0.000000E+00  0.322450E+01  0.843326E+00
0.000000E+00  -.430090E+01  -.107531E+01
0.000000E+00  0.135316E+00  0.596098E+01
0.000000E+00  -.427080E+01  -.177556E+01
0.000000E+00  0.237916E+01  -.546526E+01
0.000000E+00  -.724087E+00  -.285761E+01
0.000000E+00  0.102828E+01  0.329443E+01
0.000000E+00  -.132664E+01  0.385374E+01
0.000000E+00  0.502809E+01  0.158542E+01
0.000000E+00  0.295170E+01  0.326693E+01
0.000000E+00  0.212953E+01  0.518348E+01
0.100000E+01  0.545257E+01  -.422868E+00
0.000000E+00  0.296845E+01  0.664609E+01
0.000000E+00  -.101800E+00  0.236593E+01
0.000000E+00  -.398492E+01  0.659612E+00
0.000000E+00  0.187704E+01  -.441294E+00
0.000000E+00  0.595582E-01  -.590172E+01
0.000000E+00  -.328996E+01  -.325171E+01
0.000000E+00  -.326989E+01  -.214354E+01
0.000000E+00  0.376589E+01  -.342304E+01
0.350000E+01  -.635528E+01  0.225171E+00
0.100000E+01  0.601791E+01  -.325020E+00
0.000000E+00  -.107555E+01  0.154075E+01
0.000000E+00  -.929951E+00  -.485863E+01
0.000000E+00  0.209458E+01  -.563688E+01
0.000000E+00  0.997421E+00  0.456744E+01
0.000000E+00  0.133034E+01  -.326375E+01
0.000000E+00  -.143096E+01  0.305663E+01
0.000000E+00  0.288904E+01  0.452796E+01
0.000000E+00  -.477000E+01  -.986078E+00
0.000000E+00  0.423540E+01  -.348940E+01
0.500000E+00  0.577830E+01  0.107246E+01
0.000000E+00  0.113464E+01  -.457117E+01
0.000000E+00  0.619748E+01  0.837341E+00
0.000000E+00  -.349043E+00  0.439450E+01
0.000000E+00  0.101026E+01  -.199358E+01
0.000000E+00  -.152902E+01  -.169766E+01
0.000000E+00  0.662801E+01  -.214189E+01
0.000000E+00  0.305289E+01  0.202479E+01
0.000000E+00  -.131005E+00  -.196670E+01
0.100000E+01  -.431935E+01  0.253729E+01
0.000000E+00  0.596259E+01  -.254528E+01
0.000000E+00  -.527568E+01  -.310019E+01
0.000000E+00  -.127072E+00  -.552466E+01
0.000000E+00  0.446126E+01  0.648394E+01
0.000000E+00  -.167266E+01  0.367950E+01
0.000000E+00  0.189079E+01  0.210700E+01
0.000000E+00  -.549400E+01  -.531711E-01
0.000000E+00  -.109077E+01  -.147502E+01
0.000000E+00  -.338574E+01  0.567046E+00
0.000000E+00  -.270193E+01  -.494594E+01
0.000000E+00  -.296427E+01  0.200331E+01
0.000000E+00  -.146941E+01  0.737951E+00
0.000000E+00  0.335451E+01  -.126414E+00
0.000000E+00  0.342918E+01  0.185426E+01
0.000000E+00  0.397252E+01  -.415187E+01
0.000000E+00  0.177304E+01  -.826629E+00
0.000000E+00  -.362783E+00  -.107919E+01
0.000000E+00  -.832159E+00  0.291264E+01
0.000000E+00  -.397501E+01  0.221242E+01
0.000000E+00  0.380407E+00  0.393750E+01
0.000000E+00  0.492333E+01  0.579100E+01
0.000000E+00  0.218756E+00  0.171801E+01
0.000000E+00  0.494805E+01  -.354155E+01
0.000000E+00  0.140600E+01  0.483113E+00
0.000000E+00  -.334730E+01  -.351024E+01
0.000000E+00  0.167408E+01  0.223670E+01
0.000000E+00  0.268395E+01  -.300646E+01
0.000000E+00  0.363316E+01  -.128627E+01
0.000000E+00  -.130388E+01  0.244880E+01
0.000000E+00  -.349845E+01  -.390284E+01
0.000000E+00  -.781502E+00  -.464262E+01
0.000000E+00  -.554881E+01  -.325818E+01
0.000000E+00  -.554998E+01  -.406977E+01
0.000000E+00  -.113926E+00  -.519478E+01
0.000000E+00  -.343258E+01  -.877620E+00
0.000000E+00  -.892209E+00  0.142306E+01
0.000000E+00  0.164245E+01  -.652266E+01
0.000000E+00  0.424250E+01  0.651767E+00
0.000000E+00  -.155563E+01  0.878157E+00
0.000000E+00  0.271533E+01  -.569492E+01
0.000000E+00  -.273123E+01  -.217779E+01
0.000000E+00  0.370196E+01  0.184945E+01
0.000000E+00  -.526100E+01  0.539607E+00
0.000000E+00  0.525374E+00  -.182625E+01
0.000000E+00  -.365375E+00  0.442762E-01
0.000000E+00  0.455196E+01  0.183866E+01
0.000000E+00  0.334683E+01  -.516692E+01
0.000000E+00  0.568857E+01  -.747737E+00
0.000000E+00  0.520448E+01  -.480115E+01
0.000000E+00  0.197060E+01  -.262886E+01
0.000000E+00  -.415257E+00  0.946159E+00
0.000000E+00  0.118479E+01  0.194487E+01
0.000000E+00  -.686886E+00  0.657326E+01
0.000000E+00  0.232640E+01  -.583299E+01
0.000000E+00  0.323610E+01  0.131248E+01
0.500000E+00  -.474383E+01  -.398812E+01
0.000000E+00  -.330756E+01  -.480285E+01
0.000000E+00  0.400859E+01  -.178765E+01
0.000000E+00  -.454966E+01  0.110859E+01
0.000000E+00  0.208509E+01  -.622586E+01
0.500000E+00  0.505299E+01  -.782383E+00
0.000000E+00  -.397944E+01  0.234914E+01
0.000000E+00  0.960225E-01  0.394923E+00
0.000000E+00  0.279044E+01  -.452891E+01
0.000000E+00  0.426534E+00  0.568466E+01
0.000000E+00  -.360516E+01  0.398995E+01
0.000000E+00  -.109228E+01  0.193625E+01
0.000000E+00  0.401679E+01  -.234677E+01
0.000000E+00  -.348421E+01  -.120118E+01
0.000000E+00  0.449372E+00  0.608716E+01
0.000000E+00  -.206466E+01  0.462194E+01
0.000000E+00  -.472859E+01  0.124215E+01
0.000000E+00  0.488977E+01  0.282427E+01
0.000000E+00  0.268375E+01  0.320487E+01
0.000000E+00  0.800743E+00  -.478491E+01
0.000000E+00  0.813802E+00  -.310803E+01
0.000000E+00  0.192222E+01  0.445215E+01
0.000000E+00  -.906588E+00  -.543534E+01
0.000000E+00  -.171643E+00  -.180145E+01
0.000000E+00  0.380152E+01  0.280532E+01
0.000000E+00  -.967915E+00  -.229768E+01
0.000000E+00  0.150981E+01  0.247924E+01
0.000000E+00  0.353699E+01  0.232296E+01
0.000000E+00  0.156559E+01  -.234277E+01
0.000000E+00  0.487613E+01  -.120117E+01
0.000000E+00  0.264060E+01  0.109521E+01
0.500000E+00  0.653050E+01  -.699881E+00
0.350000E+01  -.669713E+01  -.152132E+01
0.000000E+00  -.136441E+01  -.273854E+01
0.000000E+00  0.915912E+00  0.263570E+01
0.000000E+00  -.332292E+00  -.524436E+01
0.000000E+00  0.442616E+01  -.802722E+00
0.000000E+00  0.328669E+01  0.450969E+00
0.000000E+00  -.738627E+00  -.288391E+01
0.000000E+00  -.116040E+01  -.209137E+01
0.500000E+00  -.540413E+01  0.672780E+00
0.000000E+00  0.177477E+01  0.368794E+00
0.000000E+00  0.108061E+01  0.430951E+01
0.000000E+00  0.236628E+01  0.873671E+00
0.000000E+00  0.268463E+01  0.281958E+01
0.000000E+00  0.375028E+01  -.377204E+01
0.000000E+00  0.216698E+01  0.102030E+01
0.000000E+00  -.319488E+00  0.225267E+01
0.000000E+00  -.419567E+00  -.614371E+01
0.000000E+00  -.301273E+01  -.524702E+01
0.000000E+00  0.401898E+01  0.407918E+01
0.000000E+00  -.619361E+00  0.471216E+00
0.000000E+00  0.294955E+01  0.596367E+00
0.000000E+00  0.130870E+01  0.101706E+01
0.000000E+00  -.103320E+01  0.117946E+01
0.000000E+00  -.398233E+01  0.159652E+01
0.000000E+00  -.396332E+01  0.387237E+01
0.000000E+00  -.126573E+01  -.315562E+01
0.000000E+00  0.482125E+01  0.581904E+00
0.000000E+00  0.376000E+01  -.353284E+01
0.000000E+00  0.844309E+00  0.242388E+01
0.000000E+00  -.107299E+01  -.724718E+00
0.000000E+00  -.143525E+01  -.276135E+01
0.000000E+00  0.405301E+01  -.139333E+00
0.000000E+00  -.279665E+01  0.189167E+01
0.000000E+00  -.759887E+00  -.363763E+01
0.000000E+00  0.563135E+00  0.177074E+01
0.000000E+00  -.139675E+01  0.145948E+01
0.000000E+00  0.564594E+01  -.185931E+01
0.000000E+00  0.265710E+01  -.201298E+01
0.000000E+00  -.122983E+01  -.415230E+01
0.000000E+00  0.101457E+01  0.179230E+00
0.000000E+00  0.781647E+00  -.255854E+01
0.000000E+00  -.439068E+01  -.349359E+01
0.000000E+00  -.307763E+00  -.114326E+01
0.000000E+00  -.257486E+01  0.266959E+01
0.000000E+00  -.135804E-01  -.792956E+00
0.000000E+00  -.111125E+01  0.198585E+01
 #num_of_jet_pairs  x   y
0.000000E+00  -.120922E+00  -.304360E+00
0.000000E+00  -.460177E+01  0.258571E+01
0.000000E+00  -.148575E+01  0.824070E+00
0.500000E+00  0.288064E+01  0.586011E+00
0.000000E+00  -.540916E+00  0.374122E+01
0.000000E+00  0.137282E+01  -.517065E+01
0.000000E+00  -.185015E+01  0.197447E-01
0.000000E+00  -.933761E+00  0.108859E+01
0.000000E+00  -.246157E+01  0.212391E+01
0.000000E+00  0.138105E+01  0.118029E+01
0.000000E+00  0.173727E+00  0.456957E+00
0.000000E+00  -.231487E+00  -.151929E+01
0.000000E+00  -.118457E+01  -.140353E+01
0.000000E+00  0.240269E+00  -.131133E+01
0.000000E+00  0.364404E+01  -.527267E+00
0.000000E+00  -.125653E+01  -.310875E+01
0.000000E+00  0.122329E+01  0.134702E+01
0.000000E+00  0.117292E+01  0.506192E+01
0.000000E+00  -.366474E+01  -.170695E+00
0.000000E+00  -.162239E+01  -.390918E+01
0.000000E+00  -.934062E+00  0.179873E+00
0.000000E+00  -.522866E+01  -.225522E+01
0.000000E+00  0.859269E+00  0.909124E+00
0.500000E+00  0.506509E+01  -.189154E+01
0.000000E+00  -.307296E+01  -.157965E+01
0.000000E+00  0.859191E+00  0.437869E+01
0.000000E+00  -.340064E+01  0.631746E-01
0.000000E+00  -.303495E+01  -.179137E+01
0.000000E+00  0.389895E+01  0.420177E+01
0.000000E+00  -.414416E+01  0.245384E+01
0.000000E+00  -.155452E+01  -.708854E+00
0.000000E+00  0.343503E+01  0.488024E+01
0.000000E+00  -.448351E+01  0.110655E+01
0.000000E+00  0.495224E+01  0.338970E+01
0.000000E+00  -.434793E+01  -.258035E+01
0.000000E+00  0.938995E+00  0.173900E+01
0.000000E+00  0.389356E+01  -.246857E+01
0.000000E+00  0.416232E+01  -.311475E+01
0.000000E+00  0.119926E+01  -.496531E+01
0.000000E+00  0.350790E+01  0.403839E+01
0.000000E+00  -.394819E+01  -.389338E+01
0.000000E+00  -.375070E+01  -.349697E+00
0.000000E+00  -.147922E+01  -.358006E+01
0.000000E+00  0.251521E+01  0.308822E+00
0.000000E+00  0.234735E+00  -.516975E+01
0.000000E+00  0.431376E+01  0.337833E+01
0.000000E+00  -.159370E+01  -.289381E+01
0.000000E+00  -.219158E+01  -.402520E+01
0.000000E+00  0.589718E+01  -.611016E+00
0.000000E+00  -.985248E-01  -.276315E+01
0.000000E+00  -.452670E+01  -.308283E+01
0.000000E+00  -.120565E+01  -.419706E+01
0.000000E+00  0.292824E+01  0.759179E-01
0.000000E+00  -.426741E+01  -.234057E+01
0.000000E+00  0.359503E+01  -.800778E+00
0.000000E+00  -.199518E+01  0.533658E+01
0.000000E+00  -.628913E+00  0.127644E+01
0.500000E+00  0.707663E+01  0.896322E+00
0.000000E+00  -.143566E+01  0.129528E+00
0.000000E+00  -.329134E+01  0.706158E+01
0.000000E+00  0.731758E-02  0.221750E+01
0.000000E+00  0.423265E+01  -.425292E+01
0.000000E+00  0.313198E+01  -.176082E+01
0.000000E+00  0.329119E+01  -.241288E+01
0.000000E+00  -.346050E+01  -.463707E+01
0.000000E+00  -.337835E+00  0.407893E+01
0.000000E+00  -.396858E+00  -.344068E+01
0.000000E+00  -.945224E+00  0.479629E+01
0.000000E+00  0.117947E+01  0.957648E+00
0.000000E+00  -.979214E+00  0.279451E+01
0.000000E+00  0.787894E+00  -.231210E+01
0.000000E+00  0.112164E+01  0.185974E+01
0.000000E+00  0.166684E+01  -.556380E+01
0.000000E+00  -.295450E+00  0.532915E+01
0.000000E+00  0.325944E+01  0.130326E+01
0.000000E+00  -.347100E+01  0.149449E+01
0.000000E+00  0.142969E+01  -.383179E+01
0.000000E+00  -.434724E+01  0.212297E+01
0.000000E+00  -.299415E+01  0.219671E+01
0.000000E+00  0.267584E+01  -.968786E+00
0.000000E+00  0.653483E+01  -.226115E+01
0.000000E+00  -.965741E+00  -.335867E+01
0.000000E+00  0.159877E+01  0.329085E+01
0.500000E+00  0.517194E+01  0.228527E+01
0.000000E+00  -.129833E+01  0.116718E+01
0.000000E+00  -.248199E+01  -.657198E+01
0.000000E+00  -.199325E+01  0.291545E+01
0.000000E+00  0.194487E+00  0.857756E+00
0.250000E+01  -.732184E+01  0.197890E+01
0.000000E+00  -.397714E+01  -.141825E+01
0.000000E+00  -.104200E+01  -.277718E+00
0.000000E+00  0.374077E+01  -.469369E+01
0.000000E+00  -.233151E+01  -.303332E+01
0.000000E+00  -.298492E+01  0.383978E+01
0.000000E+00  -.137235E+01  -.223146E+01
0.100000E+01  0.358260E+01  0.210328E+01
0.000000E+00  0.235130E+01  -.374206E+01
0.000000E+00  0.214443E+01  -.403890E+01
0.000000E+00  0.386500E+01  -.812618E+00
0.150000E+01  0.567211E+01  0.224327E+00
0.000000E+00  -.257859E+01  0.604128E+01
0.000000E+00  -.337730E+01  0.290767E+01
0.000000E+00  0.803685E+00  0.291303E+01
0.000000E+00  -.489358E+01  0.361876E+00
0.000000E+00  0.283028E+01  -.613090E+00
0.000000E+00  -.709119E+00  -.220703E+01
0.000000E+00  0.827593E+00  -.148969E+01
0.000000E+00  0.111445E+01  0.249376E+01
0.000000E+00  0.506200E+01  -.261467E+01
0.000000E+00  0.221356E+01  -.291486E+01
0.000000E+00  -.109740E+01  0.386197E+01
0.000000E+00  -.342365E+01  -.216535E+01
0.000000E+00  0.530315E+01  -.169369E+01
0.000000E+00  -.428039E+01  -.365723E+01
0.000000E+00  0.260887E+00  -.363202E+01
0.000000E+00  -.102418E+01  -.184149E+01
0.000000E+00  0.285255E+01  -.630389E+01
0.000000E+00  0.217077E+01  -.954569E+00
0.000000E+00  -.327372E+01  -.462902E+01
0.500000E+00  0.498758E+01  -.356263E+01
0.000000E+00  -.390873E+01  -.362174E+01
0.000000E+00  0.417669E+01  0.440763E+01
0.000000E+00  -.632188E+00  0.173368E+01
0.000000E+00  -.189465E+01  0.397924E+01
0.000000E+00  0.434150E+01  -.462732E+01
0.000000E+00  0.447995E+00  0.137812E+01
0.000000E+00  0.482165E+01  0.476621E+01
0.000000E+00  0.502755E+00  -.273232E+01
0.000000E+00  -.168178E+01  -.121033E+01
0.000000E+00  0.405957E+00  0.254507E+01
0.000000E+00  -.346020E+01  0.335820E+01
0.000000E+00  0.282417E+01  0.591736E+00
0.000000E+00  0.158474E+01  -.413142E+01
0.000000E+00  0.113579E+01  -.525399E+01
0.000000E+00  -.102751E+01  0.303913E+01
0.000000E+00  0.509703E+01  0.519493E+01
0.000000E+00  -.268072E+00  -.256245E+01
0.000000E+00  0.153243E+01  0.403826E-01
0.000000E+00  0.460097E+01  -.331194E+00
0.000000E+00  -.308293E+01  -.558154E+01
0.000000E+00  0.458190E+01  -.529765E+01
0.000000E+00  -.142443E+01  0.184030E+01
0.000000E+00  -.225448E+01  0.666672E+00
0.000000E+00  0.112680E+01  0.880306E+00
0.000000E+00  0.405608E+00  -.151675E+01
0.150000E+01  0.430947E+01  0.291050E+01
0.000000E+00  0.336029E+01  -.215009E+01
0.000000E+00  0.350147E+01  0.232518E+01
0.000000E+00  0.294685E+01  0.452622E+01
0.000000E+00  -.530618E+00  0.209312E+01
0.000000E+00  0.432268E+01  0.262916E+01
0.200000E+01  0.597663E+01  0.361301E+01
0.000000E+00  0.213261E+01  0.176400E+01
0.000000E+00  0.161146E+01  0.223866E+01
0.000000E+00  0.117606E+01  -.197520E+01
0.000000E+00  -.526675E+01  -.527992E+01
0.000000E+00  0.551060E+01  0.264412E+01
0.000000E+00  0.116713E+01  -.944683E+01
0.000000E+00  0.426998E+01  0.519640E+01
0.000000E+00  -.475128E+01  0.135066E+01
0.150000E+01  -.645584E+01  0.340590E-01
0.000000E+00  -.118298E+01  -.595587E+01
0.000000E+00  -.317405E+01  0.231946E+01
0.000000E+00  -.300024E+01  0.259462E+01
0.000000E+00  0.126746E+01  0.481242E+01
